HubID,CenterType,Latitude,Longitude,Status,HubName,hubzonename,cityname,statename,IsActive,pincode,AreaCode,country
994,RSC,30.1437311,74.212431,Approved,Abohar,North,Abohar,PUNJAB,TRUE,152116,RSC/Abohar,India
7190,RSC,26.16218333,80.17420667,Approved,Patara,North,Ghatampur,UTTAR PRADESH,TRUE,209206,,India
5616,RSC,10.727983,77.892326,Approved,Aravakurichi,South-2,Karur,TAMIL NADU,TRUE,639205,,India
5731,RSC,10.592272,77.200254,Approved,Ganapathipuram,South-2,Udumalpet,TAMIL NADU,TRUE,642122,,India
9434,SC,12.462272,75.948927,Approved,KLR/KLR/LM1,South-2,MADIKERI,KARNATAKA,TRUE,571234,4th Block KHB Colony,India
4138,RSC,15.3332333,74.7654633,Approved,Haliyal,South-2,HALIYAL,KARNATAKA,TRUE,581329,,India
9499,RSC,8.6189691,76.9015288,Approved,POT/KOD/LM1,South-2,Kazhakkoottam,KERALA,TRUE,695584,    near Graminbank,India
9297,RSC,17.48455833,78.32712833,Approved,HYD/CHN/RP,South-1,Hyderabad,TELANGANA,TRUE,500050,lingampally,India
3441,RSC,23.1616,79.8994,Approved,Garha,Central,GARHA,MADHYA PRADESH,TRUE,482003,KRD,India
7042,RSC,10.1085,78.5973,Approved,Vengalapuram,South-2,THIRUPPATHUR,TAMIL NADU,TRUE,635653,,India
9726,RSC,18.9721166,76.3727858,Approved,AMN/SSL/LM1,West,AHILYANAGAR,MAHARASHTRA,TRUE,431128,Sirsala,India
940,RSC,29.9781155,75.3982741,Approved,Mansa,North,Mansa,PUNJAB,TRUE,151505,RSC/Mansa,India
1945,RSC,16.0114981,80.9177113,Approved,Avanigadda,South-1,AVANIGADDA,ANDHRA PRADESH,TRUE,521121,RSC/Avanigadda,India
524,RSC,17.8417578,78.6878873,Approved,Gajwel,South-1,Gajwel,TELANGANA,TRUE,502278,RSC/Gajwel,India
10005,RSC,9.905303,78.115034,Approved,PDY/VIR/LM1,South-2,PONDICHERRY,Puducherry,TRUE,605110,VILLIANUR,India
10013,RSC,29.41138,75.12132,Approved,TTU/SAH/LM1,North,Talwandi,PUNJAB,TRUE,151507,Sardulgarh,India
6472,SC,22.514667,88.273833,Approved,BLA/PCK,East,BATANAGAR,WEST BENGAL,TRUE,700142,BNR,India
6362,RSC,22.528445,92.8962,Approved,LAWNGTLAI,North East,Lawngtlai,MIZORAM,TRUE,796891,,India
9767,RSC,25.2797677,80.5880215,Approved,ART/MUR/LM1,North,Atarra,UTTAR PRADESH,TRUE,210201,Musanagar,India
1228,RSC,9.1722354,77.8696302,Approved,Kovilpatti,South-2,KOVILPATTI,TAMIL NADU,TRUE,628501,RSC/Kovilpatti,India
3078,RSC,12.047,78.4833,Approved,Harur,South-2,HARUR,TAMIL NADU,TRUE,636903,,India
9556,Hub PC,19.4240312,72.8768722,Approved,BOM/VSA/FM1,West,Palghar,MAHARASHTRA,TRUE,401208,Vasai East,India
4120,RSC,18.846965,77.53341333,Approved,Naigaon,West,Naigaon,MAHARASHTRA,TRUE,431709,,India
2410,RSC,18.89637,77.84285667,Approved,Dharmabad,West,dharmabad,MAHARASHTRA,TRUE,431809,,India
4235,RSC,18.7823383,77.713735,Approved,Bhiloli,West,Bhiloli,MAHARASHTRA,TRUE,431710,,India
6118,RSC,18.9645486,77.2970635,Approved,Kautha,West,Nanded,MAHARASHTRA,TRUE,431746,,India
3535,RSC,18.87316274,77.18330535,Approved,Kandhar,West,Kandhar,MAHARASHTRA,TRUE,431714,,India
1976,RSC,18.7082843,76.9423939,Approved,Ahmedpur,West,Ahmedpur,MAHARASHTRA,TRUE,413515,RSC/Ahmedpur,India
9839,RSC,19.1518633,77.3321733,Approved,NED/DNA/LM1,West,Nanded,MAHARASHTRA,TRUE,431603,Degloor Naka,India
6039,RSC,19.15917167,77.32875167,Approved,Nanded MIDC,West,Nanded,MAHARASHTRA,TRUE,431605,NMC,India
9937,Hub PC,19.1949213,77.2788085,Approved,NED/BES/PC1,West,Nanded,MAHARASHTRA,TRUE,431605,Bharat e square,India
2257,RSC,23.3808983,87.796652,Approved,Guskara,East,Burdwan,WEST BENGAL,TRUE,713128,RSC/Guskara,India
3081,RSC,22.2994,88.1487,Approved,Diamond Harbour1,East,Diamond Harbour,WEST BENGAL,TRUE,743331,,India
9991,RSC,19.595992,80.222941,Approved,ETA/ETA/LM1,Central,Gadchiroli,MAHARASHTRA,TRUE,442704,Etapalli,India
10056,RSC,20.357306,85.820679,Approved,BBN/KIT/LM1,East,Bhubaneswar,Odisha,TRUE,751024,KIIT,India
9715,RSC,28.515945,77.17749,Approved,DEL/MEI/LM1,North,Delhi NCR,DELHI,TRUE,110030,MEHRAULI,India
10058,Hub PC,28.8,76.12,Approved,BWN/TRD/PC1,North,Bhiwani,HARYANA,TRUE,127020,TOSAM ROAD,India
10059,Hub PC,29.51825,75.032056,Approved,SRS/JPM/PC1,North,Sirsa,HARYANA,TRUE,125055,Jagdambe Paper mile road,India
10037,SC,16.578312,75.963799,Approved,BVI/BBI/LM1,South-2,BASAVANA BAGEWADI,KARNATAKA,TRUE,586203,Basavana Bagewadi,India
10057,RSC,30.179686,78.161647,Approved,RSK/AIR/LM1,North,Rishikesh,UTTARAKHAND,TRUE,248145,Ranipokhri Airport,India
6438,RSC,27.9863383,94.2297217,Approved,DAPORIJO,North East,Daporijo,ARUNACHAL PRADESH,TRUE,791122,,India
760,RSC,17.91488,76.931367,Approved,Alibaug,West,Alibaug,MAHARASHTRA,TRUE,402207,RSC/Alibaug,India
2473,RSC,26.446346,85.6607145,Approved,Pupri,East,Pupri,BIHAR,TRUE,843333,,India
9740,RSC,26.396439,83.841502,Approved,DOA/KKU/LM1,North,Deoria,UTTAR PRADESH,TRUE,274182,Khukhndu,India
1413,RSC,21.76,68.94,Approved,Chandurbazar,Central,Chandurbazar,MAHARASHTRA,TRUE,444704,RSC/Chandurbazar,India
6945,RSC,12.12997222,77.90291667,Approved,Pennagaram,South-2,Dharmapuri,TAMIL NADU,TRUE,636810,,India
2153,Hub,22.334111,70.845139,Approved,RKT/RTO,West,Rajkot,GUJARAT,TRUE,360003,TNR,India
9017,RSC,12.91965427,77.49966145,Approved,Dummy test live FMS,West,PUNE,MAHARASHTRA,TRUE,999002,IT park,India
6134,RSC,9.7765216,76.43845,Approved,THALAYOLAPARAMBU,South-2,Kottayam,KERALA,TRUE,686605,,India
6743,RSC,23.1516,84.7316,Approved,Sisai,East,Sisai,JHARKHAND,TRUE,642252,,India
9610,RSC,21.0116827,75.2747858,Approved,ERD/DRN/LM1,West,Erandol,MAHARASHTRA,TRUE,425104,Dharngaon?,India
2590,RSC,23.0281583,84.5525417,Approved,Gumla1,East,Gumla,JHARKHAND,TRUE,835207,,India
6419,RSC,25.1652,86.9741,Approved,Akbarnagar,East,Akbarnagar,BIHAR,TRUE,812005,,India
6517,RSC,28.36239833,75.593325,Approved,Hamirwas,North,Churu,RAJASTHAN,TRUE,331305,,India
10055,RSC,12.222595,75.166562,Approved,CHE/KSR/LM1,South-2,PAYYANNUR,KERALA,TRUE,671313,"Mangalalayam Coplex,Ponmalam,Kuttamath,Cheruvathur,671313",India
9736,WH,18.535,73.899,Approved,TestDummyDeactivationCluster,West,PUNE,MAHARASHTRA,TRUE,999002,Pune,India
857,RSC,25.913028,93.724925,Approved,Dimapur,North East,DIMAPUR,NAGALAND,TRUE,797112,RSC/Dimapur,India
10054,SC,12.9384722,77.7439444,Approved,BLR/VGP/LM1,South-2,BANGALORE,KARNATAKA,TRUE,560087,Varthur,India
10053,Terminal,8.81552,78.126468,Approved,TUT/TUT/LM1,South-2,Tuticorin,TAMIL NADU,TRUE,628002,Tuticorin,India
9278,SC,12.91965427,77.48768806,Approved,DummyTest25,West,PUNE,MAHARASHTRA,TRUE,999002,Pune,India
9650,SC,12.91965427,77.49966145,Approved,DummyTestApproval01,West,PUNE,MAHARASHTRA,TRUE,999002,Dummy,India
9235,SC,18.562159,73.784004,Approved,DummySTest,West,PUNE,MAHARASHTRA,TRUE,999002,Pune,India
10011,WMS,23.434355,45.42424,Approved,DummyTestingHub,South-1,Hyderabad,TELANGANA,TRUE,556661,Testing,India
9666,SC,20,70,Approved,DummyValmoFacility02,North,Rewari,HARYANA,TRUE,999007,Dummy,India
10022,WMS,12.91973622,77.49300964,Approved,DummyKomalFacility,West,PUNE,MAHARASHTRA,TRUE,999002,Dummyy,India
10024,SC,12.91588964,77.5135231,Approved,GeoFacilityDummy,West,PUNE,MAHARASHTRA,TRUE,999002,Dummy Facility,India
9745,WMS,18.5768,73.9126,Approved,DummyTrackon01,West,PUNE,MAHARASHTRA,TRUE,999002,Dummy,India
9823,SC,18.5196,73.8557,Approved,SQSTestDummy01,West,PUNE,MAHARASHTRA,TRUE,999002,Dummy test,India
2274,Hub,13.1399233,77.8331583,Approved,BLR/DMG,South-2,BANGALORE,KARNATAKA,TRUE,561000,HOE,India
2715,RSC,23.53739667,88.546435,Approved,Dhubulia,East,Dhubulia,WEST BENGAL,TRUE,741139,,India
3049,RSC,11.9791,78.2513,Approved,Bommidi,South-2,BOMMIDI,TAMIL NADU,TRUE,635301,,India
1991,RSC,23,67,Approved,Kalidindi,South-1,KALIDINDI,ANDHRA PRADESH,TRUE,521344,RSC/Kalidindi,India
6976,SC,28.9487083,77.67678,Approved,MRT/PCK,North,Meerut,UTTAR PRADESH,TRUE,250002,RPM,India
1930,SC,27.4857679,77.6491228,Approved,MATHURA,North,Mathura,UTTAR PRADESH,TRUE,281004,MTR,India
142,SC,28.8346438,78.7497612,Approved,MORADABAD,North,Moradabad,UTTAR PRADESH,TRUE,244001,MBD,India
195,SC,29.9383929,77.5298776,Approved,SAHARANPUR,North,SAHARANPUR,UTTAR PRADESH,TRUE,247001,SRN,India
7270,SC,28.7472967,77.7739833,Approved,Hapur SVC,North,Hapur,UTTAR PRADESH,TRUE,245101,HPRC,India
3621,RSC,29.3038434,78.5179701,Approved,Dhampur,North,DHAMPUR,UTTAR PRADESH,TRUE,246761,,India
7296,SC,28.24482,77.8714633,Approved,Khurja SVC,North,Khurja,UTTAR PRADESH,TRUE,203131,KHUS,India
203,SC,28.3859186,79.4000146,Approved,Bareilly,North,Bareilly,UTTAR PRADESH,TRUE,243122,BRL,India
7076,SC,28.859165,77.5946867,Approved,Modinagar/GZB,North,Modinagar,UTTAR PRADESH,TRUE,201204,Modinagar/GZB,India
5682,RSC,27.4843077,77.4196164,Approved,Goverdhan,North,CHHATA,UTTAR PRADESH,TRUE,281502,,India
9488,SC,26.8177654,93.5219859,Approved,GPR/GPR/LM1,North East,GOHPUR,ASSAM,TRUE,784168,"Near?Gohpur?Medical ,?Gohpur, Assam",India
1558,RSC,19.9103133,72.9528717,Approved,Dahanu,West,Dahanu,MAHARASHTRA,TRUE,401602,RSC/Dahanu,India
9182,SC,22.619928,84.504175,Approved,SMD/SMD/LM,East,Simdega,JHARKHAND,TRUE,835223,Simdega,India
9585,RSC,19.7907682,72.7602105,Approved,PGH/TPU/LM1,West,Palghar,MAHARASHTRA,TRUE,401501,TARAPUR,India
7104,SC,18.5793766,73.8981845,Approved,PNQ/VSW,West,PUNE,MAHARASHTRA,TRUE,411032,TNR4,India
9721,RSC,26.635619,85.761557,Approved,SMI/SUD/LM1,East,SITAMARHI,BIHAR,TRUE,843331,Sursand,India
10036,RSC,25.526724,91.819147,Approved,SHL/MAH/LM1,North East,Shillong,MEGHALAYA,TRUE,793009,MAWNIANGLAH,India
9270,RSC,29.69919,77.67948,Approved,RRK/DEB/LM,North,Roorkee,UTTARAKHAND,TRUE,247554,Deoband,India
1722,RSC,21.76,68.94,Approved,Atela,North,Atela,HARYANA,TRUE,127306,RSC/Atela,India
1771,RSC,21.76,68.94,Approved,Modinagar,North,Modinagar,UTTAR PRADESH,TRUE,201204,RSC/Modinagar,India
3260,RSC,28.14457,77.52214,Approved,Khurja,North,Khurja,UTTAR PRADESH,TRUE,203131,,India
3371,RSC,30.323309,74.923952,Approved,Goniana,North,Goniana,PUNJAB,TRUE,151201,,India
6502,RSC,29.8997,74.0188,Approved,Srikaranpur,North,Chunawadh,RAJASTHAN,TRUE,335073,,India
977,RSC,16.367497,73.863035,Approved,Badayun,North,Badayun,UTTAR PRADESH,TRUE,243601,RSC/Badayun,India
4357,RSC,30.43942,79.29172,Approved,Chamoli,North,Chamoli,UTTARAKHAND,TRUE,246401,,India
1168,RSC,21.27,71.9,Approved,Muktsar,North,Muktsar,PUNJAB,TRUE,152031,RSC/Muktsar,India
2957,RSC,30.188111,74.499472,Approved,Malout1,North,MALOUT,PUNJAB,TRUE,152107,,India
4201,RSC,30.403648,74.027962,Approved,Fazilka,North,Fazilka,PUNJAB,TRUE,152123,,India
2736,RSC,28.9457521,77.2193375,Approved,Baghpat1,North,BAGHPAT,UTTAR PRADESH,TRUE,250609,,India
2941,RSC,27.6919419,76.3490575,Approved,Bansur,North,Bansur,RAJASTHAN,TRUE,301402,,India
3975,RSC,29.059,78.627998,Approved,Kanth,North,Kanth,UTTAR PRADESH,TRUE,244501,,India
1208,RSC,21.27,71.9,Approved,Pantnagar,North,Pantnagar,UTTARAKHAND,TRUE,263148,RSC/Pantnagar,India
3711,RSC,27.5792901,76.0848709,Approved,Paota,North,Paota,RAJASTHAN,TRUE,303106,,India
3510,RSC,29.6286754,74.3185103,Approved,Sangaria2,North,SANGARIA,HARYANA,TRUE,335063,,India
4379,RSC,29.3991066,78.595428,Approved,Sherkot,North,Sherkot,UTTAR PRADESH,TRUE,246722,,India
4014,RSC,27.51434,79.03725,Approved,Jaithra,North,Jaithra,UTTAR PRADESH,TRUE,207249,,India
3142,RSC,29.533305,75.016695,Approved,Odhan,North,Odhan,HARYANA,TRUE,125201,,India
2953,RSC,27.933743,76.853127,Approved,Tijara,North,Tijara,RAJASTHAN,TRUE,301411,,India
2845,RSC,27.80266,78.64151,Approved,Kasganj1,North,KASGANJ,UTTAR PRADESH,TRUE,207123,,India
2500,RSC,29.157066,79.147266,Approved,Bazpur,North,Bazpur,UTTARAKHAND,TRUE,262401,,India
1291,RSC,21.27,71.9,Approved,Dahina,North,DAHINA,HARYANA,TRUE,123027,RSC/Dahina,India
1631,RSC,21.76,71.67,Approved,Hathras1,North,Hathras,UTTAR PRADESH,TRUE,204215,RSC/Hathras1,India
668,RSC,28.590361,78.571763,Approved,Shambhal,North,Shambhal,UTTAR PRADESH,TRUE,244303,RSC/Shambhal,India
1126,RSC,30.1953797,74.9472473,Approved,Patran,North,Patran,PUNJAB,TRUE,147105,RSC/Patran,India
2011,RSC,28.53238,78.27272,Approved,Amroha1,North,Amroha,UTTAR PRADESH,TRUE,244221,RSC/Amroha1,India
1574,RSC,21.76,71.67,Approved,Talwandi Sabo,North,Talwandi,PUNJAB,TRUE,151502,RSC/Talwandi Sabo,India
996,RSC,18.975808,73.965371,Approved,Tibbi,North,TIBBI,HARYANA,TRUE,335525,RSC/Tibbi,India
4732,RSC,30.271597,75.23732,Approved,Rampura Phul,North,Rampura Phul,PUNJAB,TRUE,151103,,India
6440,RSC,30.1665,76.7096,Approved,Thol,North,Thol,HARYANA,TRUE,136136,,India
6621,RSC,29.3868702,79.459833,Approved,Nainital 1,North,Nainital,UTTARAKHAND,TRUE,263132,,India
6180,RSC,27.710951,77.937683,Approved,Iglas,North,Aligarh,UTTAR PRADESH,TRUE,202124,,India
6692,RSC,28.0359,77.2319,Approved,Hathin,North,Palwal,HARYANA,TRUE,121103,,India
6385,RSC,28.0262,79.4057,Approved,Dataganj,North,Badayun,UTTAR PRADESH,TRUE,243635,,India
5106,SC,30.2742132,77.9882001,Approved,DDN/EHV,North,Dehradun,UTTARAKHAND,TRUE,248001,DDN/EHV,India
6667,RSC,25.351,82.7692,Approved,Sewapuri,North,VARANASI,UTTAR PRADESH,TRUE,221405,,India
6588,RSC,29.28222,80.17012,Approved,Champawat,North,Champawat,UTTARAKHAND,TRUE,262523,,India
6613,RSC,29.92,79.62,Approved,Baijnath UK,North,Baijnath UK,UTTARAKHAND,TRUE,263641,,India
6612,RSC,29.8404,79.7694,Approved,Bageshwar,North,Bageshwar,UTTARAKHAND,TRUE,263642,,India
6927,RSC,29.346082,79.551914,Approved,Bhimtal,North,Nainital,UTTARAKHAND,TRUE,263136,,India
9725,RSC,25.67541,83.37993,Approved,GZR/MAI/LM1,North,Ghazipur,UTTAR PRADESH,TRUE,275205,Manihari,India
4612,RSC,28.84815,75.5464,Approved,Bawani Khera,North,Bawani Khera,HARYANA,TRUE,127032,,India
9676,RSC,27.49187,77.4465,Approved,CHJ/GVN/LM1,North,CHHATA,UTTAR PRADESH,TRUE,281502,Barsana By Pass,India
6633,RSC,28.10773,79.56805,Approved,Fatehganj,North,Bareilly,UTTAR PRADESH,TRUE,243501,,India
989,RSC,14.550632,73.965371,Approved,Gajrola,North,Gajrola,UTTAR PRADESH,TRUE,244235,RSC/Gajrola,India
2707,RSC,29.0216539,73.0788877,Approved,Gharsana,North,GHARSANA,RAJASTHAN,TRUE,335707,,India
5380,RSC,29.121574,76.39772,Approved,Jullana,North,Julana,HARYANA,TRUE,126101,,India
3906,RSC,30.2646271,79.2143931,Approved,Karanpryag,North,Karnaprayag,UTTARAKHAND,TRUE,246444,Karanprag,India
2642,RSC,28.921,79.9847,Approved,Khatima,North,khatima,UTTARAKHAND,TRUE,262308,,India
2799,RSC,28.4024866,76.479208,Approved,Kosli,North,KOSLI,HARYANA,TRUE,123302,,India
9712,RSC,28.771516,77.512065,Approved,MDN/MDR/LM1,North,Modinagar,UTTAR PRADESH,TRUE,201206,MURADNAGAR,India
4625,RSC,28.30532,78.03527,Approved,Shikaarpur UP,North,Shikaarpur UP,UTTAR PRADESH,TRUE,203395,,India
3687,RSC,29.216748,76.143615,Approved,Narnaund,North,Narnaund,HARYANA,TRUE,125029,,India
9249,RSC,30.143254,78.9791102,Approved,PTN/PTN/LM1,North,Pauri Garhwal,UTTARAKHAND,TRUE,246123,Paithani,India
649,RSC,28.1979756,76.7863078,Approved,Taranagar,North,Taranagar,RAJASTHAN,TRUE,331304,RSC/Taranagar,India
4780,RSC,28.071663,76.580947,Approved,Bawal,North,Rewari,HARYANA,TRUE,123501,,India
9704,RSC,27.891063,79.191011,Approved,BDY/KAA/LM1,North,Badayun,UTTAR PRADESH,TRUE,243637,Kakrala,India
9775,RSC,29.9780688,77.6639337,Approved,SRN/GAI/LM1,North,SAHARANPUR,UTTAR PRADESH,TRUE,247669,GAGHALEHRI,India
3620,RSC,29.101719,75.1711019,Approved,Anupshahar,North,ANUPSHAHAR,UTTAR PRADESH,TRUE,203390,,India
9059,SC,28.194502,76.594149,Approved,Rewari-1,North,Rewari,HARYANA,TRUE,123401,Rewari,India
7187,RSC,28.8263,78.6721,Approved,Pakwada,North,Moradabad,UTTAR PRADESH,TRUE,244001,,India
7116,RSC,29.941095,77.812424,Approved,Bhagwanpur UK,North,Roorkee,UTTARAKHAND,TRUE,247661,,India
6294,RSC,28.8792083,79.2578033,Approved,Bilashpur UP,North,Rampur,UTTAR PRADESH,TRUE,244921,,India
9382,RSC,28.9123267,78.69027,Approved,KNT/AWP/LM1,North,Kanth,UTTAR PRADESH,TRUE,244504,Agwanpur,India
4321,RSC,28.91368833,79.50951167,Approved,Lalkuan,North,LALKUAN,UTTARAKHAND,TRUE,262402,,India
4320,RSC,29.28497167,78.28424167,Approved,Haldaur,North,Haldaur,UTTAR PRADESH,TRUE,246726,,India
6716,RSC,29.2825717,78.8249683,Approved,Jaspur UK,North,Jaspur UK,UTTARAKHAND,TRUE,244712,,India
1029,RSC,14.550632,76.641358,Approved,Etah,North,Etah,UTTAR PRADESH,TRUE,207001,RSC/Etah,India
398,RSC,28.632986,77.219374,Approved,RSC/Hanumangarh,North,Hanumangarh,RAJASTHAN,TRUE,335512,RSC/Hanumangarh,India
6286,RSC,27.8920015,78.1108329,Approved,Kashimpur,North,Aligarh,UTTAR PRADESH,TRUE,202127,,India
9663,Hub TSP,28.092117,76.589111,Approved,BWL/BWL/BB1,North,Rewari,HARYANA,TRUE,123501,BAWAL,India
137,SC,28.8672758,76.5720631,Approved,ROHTAK,North,Rohtak,HARYANA,TRUE,124001,RTK,India
1931,SC,28.9759578,79.379487,Approved,Rudrapur,North,Rudrapur,UTTARAKHAND,TRUE,263152,RDP,India
141,SC,30.2741874,77.9884715,Approved,DEHRADUN,North,Dehradun,UTTARAKHAND,TRUE,248001,DDN,India
228,SC,27.8651549,78.1226318,Approved,ALIGARH,North,Aligarh,UTTAR PRADESH,TRUE,202002,ALG,India
405,SC,29.2021402,79.4885921,Approved,Haldwani,North,Haldwani,UTTARAKHAND,TRUE,263139,HWN,India
367,SC,28.8008024,76.1272002,Approved,BHIWANI,North,Bhiwani,HARYANA,TRUE,127021,BWN,India
2107,SC,29.4731471,77.7370492,Approved,Muzaffarnagar,North,Muzaffarnagar,UTTAR PRADESH,TRUE,251001,MZFN,India
5197,SC,29.0037255,77.7637375,Approved,MRT/GNG,North,Meerut,UTTAR PRADESH,TRUE,250001,MRT/GNG,India
6582,RSC,29.64388362,79.42859637,Approved,Ranikhet,North,Ranikhet,UTTARAKHAND,TRUE,263645,,India
191,SC,28.94879,77.6766217,Approved,Meerut,North,Meerut,UTTAR PRADESH,TRUE,250001,MRT,India
6583,RSC,29.9348997,78.7410342,Approved,Satpuli UK,North,SATPULI,UTTARAKHAND,TRUE,246167,,India
4242,RSC,28.1091242,76.8296353,Approved,Tapukara,North,Tapukara,RAJASTHAN,TRUE,301707,,India
187,SC,30.9633363,74.6038872,Approved,Ferozepur,North,Ferozepur,PUNJAB,TRUE,152001,FZR,India
596,RSC,28.2416567,76.13835,Approved,Mahendergarh,North,Narnaul,HARYANA,TRUE,123029,RSC/Mahendergarh,India
6387,RSC,28.73376903,79.31559366,Approved,Sheeshgarh,North,Bareilly,UTTAR PRADESH,TRUE,243505,,India
6389,RSC,28.63567667,75.61514167,Approved,Bahal,North,Bahal,HARYANA,TRUE,127028,,India
658,SC,29.8979253,73.877514,Approved,SriGanganagar,North,Sriganganagar,RAJASTHAN,TRUE,355001,SGG,India
670,RSC,28.3903567,78.0024812,Approved,Bulandshahr,North,Bulandshahr,UTTAR PRADESH,TRUE,203001,RSC/Bulandshahr,India
2054,SC,30.3102477,77.9055767,Approved,SELAQUI,North,Dehradun,UTTARAKHAND,TRUE,248007,DNSQ,India
9899,RSC,28.1072296,77.7362303,Approved,KHU/CHN/LM1,North,Khurja,UTTAR PRADESH,TRUE,202132,CHANDAUS,India
9947,Hub PC,28.8673186,76.572045,Approved,RTK/ROK/FM1,North,Rohtak,HARYANA,TRUE,124001,"Khatoni Number 901, Plot Number 18, Balchand Chowk Sunariya Road, Rohtak, Haryana, 124001",India
9954,RSC,26.37530167,81.27720833,Approved,RBL/MAJ/LM1,North,Raebareli,UTTAR PRADESH,TRUE,229306,Maharajganj,India
9960,RSC,31.8244182,75.2004815,Approved,BAT/WDG/LM1,North,AMRITSAR,PUNJAB,TRUE,143506,WADALA GRANTHIYAN,India
9969,RSC,27.9189183,79.2456433,Approved,BDN/UST/LM1,North,Badayun,UTTAR PRADESH,TRUE,243641,Usahait,India
9982,RSC,31.7763523,74.7759977,Approved,ATQ/CAA/LM1,North,AMRITSAR,PUNJAB,TRUE,143102,CHOGAWAN AJNALA,India
9981,RSC,30.3334929,78.082442,Approved,DDN/NIT/LM1,North,Dehradun,UTTARAKHAND,TRUE,248008,Nalapani IT park,India
9467,SC,28.3545269,78.2627647,Approved,ASR/ASR/LM1,North,ANUPSHAHAR,UTTAR PRADESH,TRUE,203390,naheru Gaj,India
9496,SC,30.1983873,74.49213352,Approved,MLT/MLT/LM1,North,MALOUT,PUNJAB,TRUE,152107,MALOUT,India
9514,SC,30.401905,74.03230833,Approved,FZK/FZK/LM1,North,Fazilka,PUNJAB,TRUE,152123,Fazilka,India
9527,RSC,30.4521609,74.8887187,Approved,JUT/JUT/LM1,North,Jaitu,PUNJAB,TRUE,151202,JAITU,India
9532,SC,28.035225,79.1371409,Approved,BDN/BDN/LM1,North,Badayun,UTTAR PRADESH,TRUE,243601,Nagla gate,India
9563,SC,28.5757967,78.5721183,Approved,SBL/SBL/LM1,North,Shambhal,UTTAR PRADESH,TRUE,244302,Shambhal,India
9572,SC,28.6107323,76.6556626,Approved,JJR/JJR/LM1,North,Jhajjar,HARYANA,TRUE,124103,Jhajjar,India
9608,RSC,27.88967833,78.03511167,Approved,ALG/ALG/LM1,North,Aligarh,UTTAR PRADESH,TRUE,202002,Aligarh,India
9677,RSC,28.92506637,78.25099684,Approved,GRJ/CSR/LM1,North,Gajrola,UTTAR PRADESH,TRUE,244235,Siyan Chandpur,India
9754,RSC,27.9457977,77.8504947,Approved,KRP/KAR/LM1,North,Khair UP,UTTAR PRADESH,TRUE,202138,Khair,India
9756,RSC,28.9422967,77.2303983,Approved,BPT/BAT/LM1,North,BAGHPAT,UTTAR PRADESH,TRUE,250609,BAGHPAT,India
9781,RSC,30.1374284,78.7885244,Approved,DEG/DEG/LM1,North,DEV PRAYAG,UTTARAKHAND,TRUE,249301,Devprayag,India
9832,RSC,27.43334333,77.70477667,Approved,MAT/MTP/LM1,North,Mathura,UTTAR PRADESH,TRUE,281006,Mathura township,India
2812,RSC,28.95358,77.7252817,Approved,Meerut1,North,Meerut,UTTAR PRADESH,TRUE,250004,,India
2865,RSC,28.2693677,79.1684153,Approved,Aonla,North,AONLA,UTTAR PRADESH,TRUE,243301,,India
2956,RSC,30.4983898,74.1972904,Approved,Rupana,North,Rupana,PUNJAB,TRUE,152024,,India
2943,RSC,29.3318515,79.0609303,Approved,Ramnagar2,North,Ramnagar,UTTARAKHAND,TRUE,244715,,India
3192,RSC,29.06356,80.10326333,Approved,Tanakpur,North,TANAKPUR,UTTARAKHAND,TRUE,262309,,India
3667,RSC,28.92237,79.71291667,Approved,Sitarganj,North,SITARGANJ,UTTARAKHAND,TRUE,262405,Sitargang,India
3671,RSC,29.01375167,77.64994667,Approved,Modipuram,North,MODIPURAM,UTTAR PRADESH,TRUE,250001,,India
4020,RSC,28.0237353,78.2902421,Approved,Atrauli,North,Atrauli,UTTAR PRADESH,TRUE,202281,,India
3074,RSC,30.4624001,77.7668133,Approved,Herbertpur,North,HARBERTPUR,UTTARAKHAND,TRUE,248125,,India
4132,RSC,29.9262283,78.0992683,Approved,Haridwar1,North,Haridwar,UTTARAKHAND,TRUE,249407,,India
4131,RSC,27.96198702,76.37429875,Approved,Shahjhapur RJ,North,Shahjhapur RJ,RAJASTHAN,TRUE,301706,,India
4227,RSC,28.2246569,78.2154334,Approved,Debai,North,Debai,UTTAR PRADESH,TRUE,202393,,India
7297,SC,28.4153067,77.821175,Approved,Bulandshahr SVC,North,Bulandshahr,UTTAR PRADESH,TRUE,203001,BLNH,India
7298,SC,28.9042967,78.4847733,Approved,Amroha SVC,North,Amroha,UTTAR PRADESH,TRUE,244221,AMHA,India
7315,SC,29.0600496,78.633422,Approved,Kanth SVC,North,Kanth,UTTAR PRADESH,TRUE,203131,KNVC,India
7316,SC,27.576495,77.9511917,Approved,Hathras SVC,North,Hathras,UTTAR PRADESH,TRUE,204101,HHRS,India
9016,SC,27.572945,78.64960667,Approved,Etah-SVC,North,Etah,UTTAR PRADESH,TRUE,207001,Asrauli Etah,India
9041,SC,29.39437192,79.44316483,Approved,Nainital/SVC,North,Nainital,UTTARAKHAND,TRUE,263002,Nainital,India
9109,SC,30.4269147,75.2251999,Approved,BHAI RUPA SALABATPURA SVC,North,Bhatinda,PUNJAB,TRUE,151106,BHAI RUPA SALABATPURA,India
9239,RSC,30.0387193,79.516325,Approved,KSR/TRL/LM1,North,Chamoli,UTTARAKHAND,TRUE,246481,Tharali?,India
