HubID,CenterType,Latitude,Longitude,Status,HubName,hubzonename,cityname,statename,IsActive,pincode,AreaCode,country
5674,RSC,26.9905,76.7567,Approved,Manpur RJ,North,Manpur RJ,RAJASTHAN,TRUE,303509,,India
5654,RSC,26.8012,76.7106,Approved,Gudha Chandar Ji,North,Gudha chandar ji,RAJASTHAN,TRUE,322213,,India
3377,RSC,74.41906,25.8157,Approved,Badnor,North,BADNOR,RAJASTHAN,TRUE,311204,,India
5389,RSC,26.9728,76.5719,Approved,Sikandra,North,Sikandra,RAJASTHAN,TRUE,303326,,India
5303,RSC,26.7076,76.7167,Approved,Nadoti,North,Nadoti,RAJASTHAN,TRUE,322215,,India
5153,RSC,28.9343098,73.8683617,Approved,Arjansar,North,Bikaner,RAJASTHAN,TRUE,334604,,India
5381,RSC,27.1709,76.7106,Approved,Reni,North,RENI,RAJASTHAN,TRUE,301413,,India
3291,RSC,26.5747762,72.8430167,Approved,Mathania,North,MATHANIA,RAJASTHAN,TRUE,342305,,India
5944,RSC,27.6041,75.5015,Approved,Jajod,North,Khandela,RAJASTHAN,TRUE,332411,,India
5297,RSC,27.037661,77.048782,Approved,Bhusawar,North,Bhusawar,RAJASTHAN,TRUE,321406,,India
5642,RSC,34.5017618,74.1107744,Approved,Tragram,North,Kupwara,JAMMU AND KASHMIR,TRUE,193224,,India
5306,RSC,34.4721,73.96786,Approved,Tangdhar,North,Kupwara,JAMMU AND KASHMIR,TRUE,193225,,India
5429,RSC,33.6241705,75.145774,Approved,Qazigund,North,Anantnag,JAMMU AND KASHMIR,TRUE,192221,,India
1391,SC,21,79,Approved,Sopore,North,Srinagar,JAMMU AND KASHMIR,TRUE,191112,SPR1,India
5773,RSC,34.0167,74.7167,Approved,Charari Sharif,North,Srinagar,JAMMU AND KASHMIR,TRUE,191112,,India
5638,RSC,31.6589511,76.7320535,Approved,Baldwara,North,Ghumarwin,HIMACHAL PRADESH,TRUE,175033,,India
4059,RSC,34.1084,74.722,Approved,Parimpora,North,Parimpora,JAMMU AND KASHMIR,TRUE,190010,,India
5015,RSC,31.3256,75.5792,Approved,Kang Shabu,North,Jalandhar,PUNJAB,TRUE,144028,,India
1389,SC,34.0275554,74.7559985,Approved,Budgam,North,BUDGAM,JAMMU AND KASHMIR,TRUE,191111,BUD1,India
1697,SC,31.6224102,74.9073152,Approved,ATQ/ASR,North,AMRITSAR,PUNJAB,TRUE,143006,ATQ/ASR,India
1390,SC,21,67,Approved,Baramulla,North,Srinagar,JAMMU AND KASHMIR,TRUE,193101,BMLL,India
2012,RSC,21,67,Approved,Kangra1,North,Kangra,HIMACHAL PRADESH,TRUE,176001,RSC/Kangra1,India
1644,RSC,21.76,71.67,Approved,Kupwara,North,Kupwara,JAMMU AND KASHMIR,TRUE,193222,RSc/Kupwara,India
2421,RSC,30.803919,76.033386,Approved,Doraha,North,Doraha,PUNJAB,TRUE,141421,,India
2334,RSC,30.8994452,77.0190138,Approved,Dharampur,North,Dharampur,HIMACHAL PRADESH,TRUE,173209,RSC/Dharampur,India
3672,RSC,31.1296,77.2283,Approved,Mashobra,North,Mashobra,HIMACHAL PRADESH,TRUE,171201,,India
3810,RSC,34.2152382,74.7717339,Approved,Ganderbaal,North,Ganderbal,JAMMU AND KASHMIR,TRUE,191201,,India
2948,RSC,31.232733,76.933858,Approved,Darlaghat,North,DARLAGHAT,HIMACHAL PRADESH,TRUE,171102,,India
415,RSC,21.76,71.67,Approved,RSC/Kashipur,North,Kashipur,UTTARAKHAND,TRUE,244713,RSC/Kashipur,India
1827,SC,21.76,71.67,Approved,P2P/ISR,North,Gurugram,HARYANA,TRUE,122003,P2P/ISR,India
5880,RSC,25.6905,72.4495,Approved,Siwana,North,Siwana,RAJASTHAN,TRUE,344022,,India
3556,RSC,28.6339998,78.0662708,Approved,Siyana,North,Siyana,UTTAR PRADESH,TRUE,245412,,India
3861,RSC,26.552,72.8844,Approved,Tiwari,North,Tiwari,RAJASTHAN,TRUE,342306,,India
6729,RSC,26.072067,83.185654,Approved,Martinganj,North,Azamgarh,UTTAR PRADESH,TRUE,276303,,India
3434,RSC,28.0701352,78.7514458,Approved,Sahaswan,North,SAHASWAN,UTTAR PRADESH,TRUE,243638,,India
3298,RSC,29.28055833,77.47044722,Approved,Budhana,North,Budhana,UTTAR PRADESH,TRUE,251309,,India
3666,RSC,30.45498056,78.07068056,Approved,Mussorie,North,MUSSORIE,UTTARAKHAND,TRUE,248179,,India
3709,RSC,27.026152,75.007225,Approved,Nawa RJ,North,Nawa RJ,RAJASTHAN,TRUE,341509,,India
3190,RSC,25.720005,81.519995,Approved,Kunda,North,Kunda,UTTAR PRADESH,TRUE,230204,,India
4184,RSC,29.45041,76.18438,Approved,Naguran,North,Naguran,HARYANA,TRUE,126125,,India
1641,RSC,21.76,68.94,Approved,Tosham,North,Tosham,HARYANA,TRUE,127040,RSC/Tosham,India
3458,RSC,31.71651077,74.80944061,Approved,Ajnala,North,AJNALA,PUNJAB,TRUE,143101,,India
5237,RSC,25.748695,82.698441,Approved,Sujanganj,North,Jaunpur,UTTAR PRADESH,TRUE,222145,,India
5586,RSC,25.1821,81.9317,Approved,Karchhana,North,Allahabad,UTTAR PRADESH,TRUE,212301,,India
5641,RSC,28.5664612,75.1105529,Approved,Dudhwa Khara,North,Dudhwa khara,RAJASTHAN,TRUE,331029,,India
5632,RSC,25.5893,82.99995,Approved,Chandwak,North,Kerakat,UTTAR PRADESH,TRUE,222129,,India
5777,RSC,25.3047,82.9793,Approved,Mahmoorganj,North,VARANASI,UTTAR PRADESH,TRUE,221010,,India
5821,RSC,25.6105071,71.7577957,Approved,Sindhari,North,Sindhari,RAJASTHAN,TRUE,344033,,India
5959,RSC,26.0523,74.7718,Approved,Bhinai,North,Bhinai,RAJASTHAN,TRUE,305622,,India
5958,RSC,27.56093,74.77489,Approved,Nechhawa,North,Nechhawa,RAJASTHAN,TRUE,332026,,India
5937,RSC,25.1908,81.6117,Approved,Shankargarh,North,Allahabad,UTTAR PRADESH,TRUE,212108,,India
5930,RSC,33.8833,74.9167,Approved,Kakapora,North,Pulwama,JAMMU AND KASHMIR,TRUE,192304,,India
5927,RSC,26.1298,74.7044,Approved,Bandanwara,North,Bandanwada,RAJASTHAN,TRUE,305621,,India
5982,RSC,29.513446,75.453103,Approved,Ding Mandi,North,Ding,HARYANA,TRUE,125050,,India
5980,RSC,25.7985,74.9501,Approved,Phooliya Kalan,North,Phooliyakalan,RAJASTHAN,TRUE,311407,,India
5979,RSC,30.0198,77.3985,Approved,Sarsawa,North,SAHARANPUR,UTTAR PRADESH,TRUE,247232,,India
6754,RSC,28.5626,77.2914,Approved,DEL/OKH2,North,Okhla,DELHI,TRUE,110020,,India
5740,RSC,27.8699,76.5064,Approved,Mundawar_,North,MUNDAWAR,RAJASTHAN,TRUE,301407,,India
1156,SC,27.90266288,78.10441308,Approved,AGR/TJN,North,Agra,UTTAR PRADESH,TRUE,282006,AGR/TJN,India
1157,SC,25.27,71.9,Approved,GZB/VSR,North,Ghaziabad,UTTAR PRADESH,TRUE,201012,GZB/VSR,India
1741,SC,21.76,68.94,Approved,GZB/VDR,North,Ghaziabad,UTTAR PRADESH,TRUE,201010,GZB/VDR,India
979,RSC,15.588919,73.965371,Approved,Ballia,North,Ballia,UTTAR PRADESH,TRUE,277001,RSC/Ballia,India
5266,RSC,25.1305718,83.034788,Approved,Adlahat,North,Mirzapur,UTTAR PRADESH,TRUE,231305,,India
1127,RSC,23,76,Approved,Bhadohi,North,Bhadohi,UTTAR PRADESH,TRUE,221401,RSC/Bhadohi,India
5326,RSC,24.4229,83.3496,Approved,Kone,North,Duddhi,UTTAR PRADESH,TRUE,231226,,India
4733,RSC,27.8129478,80.4710823,Approved,Mitauli,North,Mitauli,UTTAR PRADESH,TRUE,262727,,India
5941,RSC,25.6028,82.5884,Approved,Mariahu,North,Jaunpur,UTTAR PRADESH,TRUE,222161,,India
1096,RSC,27,71.9,Approved,Madlauda,North,Panipat,HARYANA,TRUE,132113,RSC/Madlauda,India
3315,RSC,30.1666697,77.6166637,Approved,Saharanpur1,North,SAHARANPUR,UTTAR PRADESH,TRUE,247002,,India
3406,RSC,29.1491925,75.7216477,Approved,Pabra,North,Pabra,HARYANA,TRUE,125112,,India
3704,RSC,28.2528004,77.0688309,Approved,Sohna,North,Sohna,HARYANA,TRUE,122103,,India
3692,RSC,28.701616,77.164238,Approved,Wazirpur HR,North,Wazirpur HR,HARYANA,TRUE,122505,,India
3908,RSC,29.4447,73.3127,Approved,Sameja,North,Sameja,RAJASTHAN,TRUE,335021,,India
3274,RSC,28.771646,77.507561,Approved,Muradnagar,North,Modinagar,UTTAR PRADESH,TRUE,201204,,India
5640,RSC,29.011003,75.099075,Approved,Bojhla,North,Bojhla,RAJASTHAN,TRUE,335502,,India
5933,RSC,30.0254474,78.2147,Approved,Raiwala,North,Rishikesh,UTTARAKHAND,TRUE,249202,,India
5235,RSC,25.798983,82.216483,Approved,Machhlishahar,North,Jaunpur,UTTAR PRADESH,TRUE,222143,,India
5482,RSC,25.016665,82.3591,Approved,Bheera,North,Lalganj,UTTAR PRADESH,TRUE,276202,,India
3767,RSC,25.016665,82.3591,Approved,Lalganj Azm,North,Lalganj,UTTAR PRADESH,TRUE,276202,,India
5014,RSC,25.06702,82.09197,Approved,Meja Road,North,Allahabad,UTTAR PRADESH,TRUE,212305,,India
5447,RSC,25.5840479,83.5770142,Approved,Mardah,North,Kasimabad,UTTAR PRADESH,TRUE,233226,,India
5957,RSC,26.07751,82.875521,Approved,Pushpnagar,North,Azamgarh,UTTAR PRADESH,TRUE,223226,,India
5768,RSC,25.5411,82.3115,Approved,Janghai,North,Handia,UTTAR PRADESH,TRUE,212401,,India
1169,RSC,28,72,Approved,Israna,North,Israna,HARYANA,TRUE,132113,RSC/Israna,India
1097,RSC,28,76,Approved,Bhirani,North,Bhadra,RAJASTHAN,TRUE,335501,RSC/Bhirani,India
1468,RSC,21.76,68.94,Approved,Meham,North,Meham,HARYANA,TRUE,124112,RSC/Meham,India
5879,RSC,26.767679,81.111336,Approved,Bheempura,North,Ballia,UTTAR PRADESH,TRUE,221617,,India
2629,RSC,28.4601,77.02635,Approved,DEL/CKR,North,Gurgaon,HARYANA,TRUE,110078,,India
2703,RSC,28.652934,77.428408,Approved,DEL/KSB,North,Ghaziabad,UTTAR PRADESH,TRUE,110031,,India
5012,RSC,25.432571,81.851311,Approved,Gauhania,North,Allahabad,UTTAR PRADESH,TRUE,212107,,India
5766,RSC,25.1644,82.4035,Approved,Gaipura,North,Mirzapur,UTTAR PRADESH,TRUE,231303,,India
5010,RSC,25.361561,82.189255,Approved,Saidabad,North,Handia,UTTAR PRADESH,TRUE,221508,,India
2742,RSC,26.0213748,83.1774796,Approved,Azamgarh Khalsa,North,Azamgarh Khalsa,UTTAR PRADESH,TRUE,276001,,India
2743,RSC,25.5413417,81.4876442,Approved,Bharwari,North,Bharwari,UTTAR PRADESH,TRUE,212201,,India
1642,RSC,21.76,68.94,Approved,Chopan,North,Chopan,UTTAR PRADESH,TRUE,231205,RSC/Chopan,India
5645,RSC,28.6559,79.1549,Approved,Milak,North,Rampur,UTTAR PRADESH,TRUE,243701,,India
5746,RSC,28.5851678,76.3796383,Approved,Khaparwas,North,KHAPARWAS,HARYANA,TRUE,124106,,India
6178,RSC,28.64,80.28,Approved,Pooranpur,North,Pilibhit,UTTAR PRADESH,TRUE,262122,,India
2662,RSC,30.2012608,74.663271,Approved,Gidderbaha,North,Gidderbaha,PUNJAB,TRUE,152101,,India
1623,RSC,21.76,71.67,Approved,Pataudi,North,Pataudi,HARYANA,TRUE,122503,PAI,India
1204,RSC,21.27,71.9,Approved,Ding,North,Ding,HARYANA,TRUE,125058,RSC/Ding,India
2395,RSC,29.3868702,79.459833,Approved,Nanital,North,Nainital,UTTARAKHAND,TRUE,263001,RSC/Nanital,India
2507,RSC,30.274147,78.035486,Approved,DDN/MTW,North,Dehradun,UTTARAKHAND,TRUE,248001,,India
2641,RSC,29.5216969,74.847087,Approved,Rania,North,RANIA,HARYANA,TRUE,125076,,India
846,SC,28.68479936,76.92085583,Approved,Bahadurgarh,North,Bahadurgarh,HARYANA,TRUE,124507,BHU,India
3073,RSC,29.1082848,77.2656528,Approved,Baraut,North,Baraut,UTTAR PRADESH,TRUE,250611,,India
6142,RSC,33.55,75.9667,Approved,Hadipura,North,Baramulla,JAMMU AND KASHMIR,TRUE,193301,,India
671,RSC,29.097185,75.963741,Approved,Hansi,North,Hansi,HARYANA,TRUE,125033,RSC/Hansi,India
2490,RSC,28.868671,77.116875,Approved,Kundli,North,Sonipat,HARYANA,TRUE,131023,,India
3821,RSC,28.776157,76.773109,Approved,Sampla,North,Sampla,HARYANA,TRUE,124501,,India
1491,Hub,34.027176,74.755678,Approved,SXR/HUM,North,Srinagar,JAMMU AND KASHMIR,TRUE,190021,SXR/HUM,India
5579,RSC,25.7584441,84.1487259,Approved,Kewara,North,Ballia,UTTAR PRADESH,TRUE,277210,,India
9772,SC,28.758336,77.1850085,Approved,DEL/BRI/LM1,North,Delhi NCR,DELHI,TRUE,110084,Burari,India
4752,RSC,28.627949,77.278618,Approved,DEL/SKR,North,New Delhi,DELHI,TRUE,110034,,India
2997,RSC,28.687236,77.190513,Approved,DEL/SKN,North,New Delhi,DELHI,TRUE,110007,,India
5657,RSC,28.7099388,77.1014811,Approved,DEL/RHN1,North,New Delhi,DELHI,TRUE,110085,,India
4046,RSC,28.64785,77.1148,Approved,DEL/RGN,North,New Delhi,DELHI,TRUE,110015,,India
1503,SC,28.716949,77.078327,Approved,DEL/MGK,North,New Delhi,DELHI,TRUE,110086,DEL/MGK,India
3341,RSC,28.6348717,77.1213856,Approved,DEL/KMP1,North,New Delhi,DELHI,TRUE,110027,,India
902,SC,28.736587,77.165497,Approved,DEL/JPR,North,New Delhi,DELHI,TRUE,110033,DEL/JPR,India
277,SC,28.7,77.1,Approved,DEL/BDR,North,New Delhi,DELHI,TRUE,110086,DEL/BDR,India
5680,RSC,28.67605,77.166867,Approved,DEL/ASV1,North,New Delhi,DELHI,TRUE,110035,,India
3723,RSC,28.3240338,76.7855324,Approved,Pataudi HR,North,Delhi NCR,DELHI,TRUE,122503,,India
4942,RSC,30.3042028,77.3022788,Approved,Bilaspur HR,North,Delhi NCR,DELHI,TRUE,122413,,India
4473,RSC,28.5315316,77.2620672,Approved,DEL/GKL,North,New Delhi,DELHI,TRUE,110019,,India
4377,RSC,28.457523,77.026344,Approved,DEL/GGN1,North,Delhi NCR,DELHI,TRUE,122002,,India
4840,RSC,28.41272,76.79812,Approved,DEL/FKN,North,Delhi NCR,DELHI,TRUE,122506,,India
1776,SC,21.76,68.94,Approved,P2P/BDR,North,New Delhi,DELHI,TRUE,110086,P2P/BDR,India
1620,SC,21.76,71.67,Approved,DEL/KWN,North,New Delhi,DELHI,TRUE,110094,DEL/KWN,India
1131,SC,21.27,71.9,Approved,DEL/JML,North,New Delhi,DELHI,TRUE,110095,DEL/JML,India
4573,SC,28.54,77.2,Approved,DEL/KWS-TML,North,New Delhi,DELHI,TRUE,110016,DEL/KWS-TML,India
4778,SC,28.7015964,77.2966359,Approved,RVP/MTN,North,New Delhi,DELHI,TRUE,110094,RVP/MTN,India
1287,SC,25.27,71.9,Approved,DEL/TKN,North,New Delhi,DELHI,TRUE,110018,DEL/TKN,India
1132,SC,28.7100887,77.1013952,Approved,DEL/RHN,North,New Delhi,DELHI,TRUE,110085,DEL/RHN,India
9322,SC,28.608227,76.996835,Approved,DEL/NFG/RP,North,Delhi NCR,DELHI,TRUE,110043,Najafgarh,India
9159,SC,28.433421,77.07954,Approved,DEL/WZB-EHV1,North,Delhi NCR,DELHI,TRUE,122003,Wazirabad,India
5418,RSC,27.07025,81.88615,Approved,Tarabganj,North,Gonda,UTTAR PRADESH,TRUE,271319,,India
4039,RSC,25.15794,82.89356,Approved,Rudauli,North,Rudauli,UTTAR PRADESH,TRUE,225411,,India
4509,RSC,26.8850026,80.7978009,Approved,Mohan,North,Mohan UP,UTTAR PRADESH,TRUE,227107,,India
5945,RSC,27.9928,81.092,Approved,Dhaurahara,North,Lakhimpur Khiri,UTTAR PRADESH,TRUE,262723,,India
5926,RSC,27.5404,79.597,Approved,Amritpur,North,Farrukhabad,UTTAR PRADESH,TRUE,209622,,India
5650,RSC,26.44993,80.3318666,Approved,Maharajpur,North,Kanpur,UTTAR PRADESH,TRUE,209402,,India
5769,RSC,26.5613,79.7363,Approved,Jhinjhak,North,Kanpur,UTTAR PRADESH,TRUE,209302,,India
1585,RSC,21.76,71.67,Approved,Fatehpur1,North,Fatehpur,UTTAR PRADESH,TRUE,212601,RSC/Fatehpur1,India
4664,RSC,26.449923,80.331871,Approved,KNP/JMU,North,Kanpur,UTTAR PRADESH,TRUE,208015,,India
5591,RSC,26.4372,80.3204,Approved,KNP/JHI,North,Kanpur,UTTAR PRADESH,TRUE,208014,,India
5634,RSC,25.2229,81.0092,Approved,Pachokhar,North,Atarra,UTTAR PRADESH,TRUE,210205,,India
6053,RSC,27.047874,79.646004,Approved,Talgram,North,Kannauj,UTTAR PRADESH,TRUE,646004,,India
2775,RSC,26.937469,80.712968,Approved,Malihabad,North,Malihabad,UTTAR PRADESH,TRUE,226102,,India
2009,RSC,21,67,Approved,Deoria1,North,Deoria,UTTAR PRADESH,TRUE,274001,RSC/Deoria1,India
705,RSC,26.751238,82.092455,Approved,Faizabad,North,Faizabad,UTTAR PRADESH,TRUE,224001,RSC/Faizabad,India
1883,RSC,21.76,71.67,Approved,Balrampur1,North,Balrampur,UTTAR PRADESH,TRUE,271201,RSC/Balrampur1,India
5325,RSC,26.7532066,81.4937993,Approved,Ram Sanehi Ghat,North,Barabanki,UTTAR PRADESH,TRUE,225409,,India
5294,RSC,26.125,81.9753,Approved,Durgapur UP,North,Sultanpur,UTTAR PRADESH,TRUE,227406,,India
5135,RSC,26.264776,82.072708,Approved,Kalyanpur,North,Sultanpur,UTTAR PRADESH,TRUE,227408,,India
6033,RSC,26.548059,80.484598,Approved,Ghatampur KNP,North,Ghatampur,UTTAR PRADESH,TRUE,209206,,India
5946,RSC,28.0022,80.15545,Approved,Mohammadi,North,Mohammadi,UTTAR PRADESH,TRUE,262804,,India
5573,RSC,27.0131,82.7994,Approved,Rudranagar,North,Basti,UTTAR PRADESH,TRUE,272151,,India
3804,RSC,26.9682847,83.6015668,Approved,Partawal,North,Partawal,UTTAR PRADESH,TRUE,273301,,India
3611,RSC,26.8473,83.50718,Approved,Maharaja Ganj,North,Partawal,UTTAR PRADESH,TRUE,273301,,India
5420,RSC,26.147612,80.170769,Approved,Ghatampur,North,Ghatampur,UTTAR PRADESH,TRUE,209206,,India
1533,RSC,26.483004,80.2775822,Approved,Lalitpur,North,Lalitpur,UTTAR PRADESH,TRUE,284403,RSC/Lalitpur,India
5428,RSC,26.4333383,81.9166617,Approved,Barun Bazar,North,Ayodhya,UTTAR PRADESH,TRUE,224127,,India
6123,RSC,26.4034,80.3368,Approved,KNP/TPN,North,Kanpur,UTTAR PRADESH,TRUE,208023,,India
5430,RSC,27.0931559,83.283491,Approved,Farenda,North,Maharajganj,UTTAR PRADESH,TRUE,273155,,India
5929,RSC,26.95973,82.75941,Approved,Bankati,North,Bankati,UTTAR PRADESH,TRUE,272123,,India
5950,RSC,26.355776,83.360002,Approved,Urva,North,Gorakhpur,UTTAR PRADESH,TRUE,273407,,India
5955,RSC,25.8099,82.5504,Approved,Naupedwa,North,Jaunpur,UTTAR PRADESH,TRUE,222109,,India
5956,RSC,26.68,79.7778,Approved,Rasulabad,North,Kanpur,UTTAR PRADESH,TRUE,205306,,India
5131,RSC,26.73855,83.74382,Approved,Hata,North,Deoria,UTTAR PRADESH,TRUE,274203,,India
5635,RSC,27.2515,82.0189,Approved,Intyathok,North,Gonda,UTTAR PRADESH,TRUE,271202,,India
5339,RSC,26.763036,80.921859,Approved,Omaxe City,North,Lucknow,UTTAR PRADESH,TRUE,226025,,India
4290,RSC,27.5246311,82.4156829,Approved,Tulsipur,North,TULSIPUR,UTTAR PRADESH,TRUE,271208,,India
4229,RSC,26.4666359,83.4736856,Approved,Janiganj,North,Janiganj,UTTAR PRADESH,TRUE,273411,,India
4185,RSC,27.04313,83.81053,Approved,Laxmiganj,North,Laxmiganj,UTTAR PRADESH,TRUE,274306,,India
3966,RSC,27.144604,83.562172,Approved,Aanand Nagar,North,Aanand Nagar,UTTAR PRADESH,TRUE,273155,,India
4022,RSC,27.31247,83.7253,Approved,Baidauli,North,Nichlaul,UTTAR PRADESH,TRUE,273304,,India
3812,RSC,25.2666512,82.5605074,Approved,Aurai,North,Aurai,UTTAR PRADESH,TRUE,221303,,India
3831,RSC,26.3034441,83.0784027,Approved,Rajesultanpur,North,Rajesultanpur,UTTAR PRADESH,TRUE,276137,,India
3743,RSC,26.21397,83.99398,Approved,Laar,North,Laar,UTTAR PRADESH,TRUE,274508,,India
3185,RSC,26.2738,83.7205,Approved,Bahraj,North,Barhaj UP,UTTAR PRADESH,TRUE,274509,,India
3076,RSC,27.979849,80.753632,Approved,Kheri,North,Khiri,UTTAR PRADESH,TRUE,262701,,India
3432,RSC,26.6871491,80.9841599,Approved,Mohanlalganj,North,Mohanlalganj,UTTAR PRADESH,TRUE,226301,,India
3283,RSC,26.81825,80.92505,Approved,Sarojani Nagar,North,Sarijani Nagar,UTTAR PRADESH,TRUE,226008,,India
5765,RSC,28.0679,80.0968,Approved,Khutar,North,Shahijahanpur,UTTAR PRADESH,TRUE,242401,,India
5572,RSC,26.7918,83.3041,Approved,Gorakhnath,North,Gorakhpur,UTTAR PRADESH,TRUE,273015,,India
5947,RSC,27.499206,80.994428,Approved,Tambour,North,Sitapur,UTTAR PRADESH,TRUE,261208,,India
5631,RSC,26.6638,83.5816,Approved,Chauri Chaura,North,Chauri Chaura,UTTAR PRADESH,TRUE,273201,,India
5438,RSC,27.0412519,82.2268682,Approved,Mankapur,North,Gonda,UTTAR PRADESH,TRUE,271302,,India
1081,RSC,67.87786,87.654445,Approved,Maharajganj,North,Maharajganj,UTTAR PRADESH,TRUE,273303,RSC/Maharajganj,India
3099,RSC,26.153912,81.813087,Approved,Amethi,North,Amethi,UTTAR PRADESH,TRUE,227405,,India
5436,RSC,26.7824,82.204,Approved,Darshan Nagar,North,Ayodhya,UTTAR PRADESH,TRUE,224135,,India
4344,RSC,26.1275159,81.895828,Approved,Tikarmafi,North,TIKARMAFI,UTTAR PRADESH,TRUE,227413,,India
5433,RSC,27.6043,81.6693,Approved,Chilwariya,North,Behraich,UTTAR PRADESH,TRUE,271871,,India
2652,RSC,27.1762379,82.9282329,Approved,BANSI,North,Bansi,UTTAR PRADESH,TRUE,272153,,India
770,SC,28.504629,77.184654,Approved,DEL/LDS,North,New Delhi,DELHI,TRUE,110074,DEL/LDS,India
1670,SC,28.525088,77.274591,Approved,DEL/KLJ,North,New Delhi,DELHI,TRUE,110066,DEL/KLJ,India
4753,RSC,28.53363,77.26317,Approved,DEL/GDP,North,New Delhi,DELHI,TRUE,110019,,India
6212,RSC,28.341639,77.325348,Approved,FBD/BLG,North,Delhi NCR,DELHI,TRUE,121004,,India
5896,Hub,28.514831,77.295647,Approved,RTO/FRBD,North,Delhi NCR,DELHI,TRUE,121001,DHR,India
6810,RSC,28.53,77.39,Approved,Noida/SPR,North,Delhi NCR,DELHI,TRUE,201301,,India
6811,RSC,28.6448,77.216721,Approved,Noida/MRA,North,Delhi NCR,DELHI,TRUE,201307,,India
6809,RSC,28.47,77.5,Approved,Noida/GRC,North,Delhi NCR,DELHI,TRUE,201306,,India
7112,RSC,28.6372,77.1824,Approved,DEL/RJR,North,Delhi NCR,DELHI,TRUE,201005,,India
3437,RSC,28.647064,77.41635,Approved,DEL/GZB1,North,Delhi NCR,DELHI,TRUE,201009,Ghaziabad,India
5199,RSC,25.361053,81.403168,Approved,DEL/GTN,North,Delhi NCR,DELHI,TRUE,110031,,India
2433,SC,28.5057981,77.4669087,Approved,RVP/GNA,North,Delhi NCR,DELHI,TRUE,201308,RVP/GNA,India
3279,RSC,28.708205,77.312057,Approved,DEL/EDL1,North,Delhi NCR,DELHI,TRUE,123401,,India
3860,RSC,28.474388,77.50399,Approved,Noida1,North,Delhi NCR,DELHI,TRUE,201304,,India
1040,SC,15.588919,73.863035,Approved,GZB/MHN,North,Delhi NCR,DELHI,TRUE,201007,GZB/MHN,India
4916,RSC,28.6305,77.607,Approved,GZB/MHN1,North,Delhi NCR,DELHI,TRUE,201007,,India
4403,RSC,24.891419,76.672225,Approved,Atru,North,Atru,RAJASTHAN,TRUE,325218,,India
5939,RSC,26.8996,77.0893,Approved,Balaji,North,Balaji,RAJASTHAN,TRUE,303509,,India
4358,RSC,27.31995,72.6504,Approved,Balesar,North,Balesar,RAJASTHAN,TRUE,342023,,India
5966,RSC,26.558318,76.557677,Approved,Bamanwas,North,Bamanwas,RAJASTHAN,TRUE,322211,,India
5588,RSC,27.143144,76.580139,Approved,Baswa,North,Baswa,RAJASTHAN,TRUE,303327,,India
2586,RSC,27,74,Approved,Baytu,North,baytu,RAJASTHAN,TRUE,344034,,India
2866,RSC,26.650884,73.490034,Approved,Bhopalgarh,North,BHOPALGARH,RAJASTHAN,TRUE,342603,,India
5222,RSC,26.88896,75.7902,Approved,Jaipur City,North,Jaipur,RAJASTHAN,TRUE,302002,,India
5223,RSC,26.2284545,73.0449461,Approved,Jhalamand,North,Jodhpur,RAJASTHAN,TRUE,342013,,India
5202,RSC,26.8809681,75.8345058,Approved,Jobner,North,Kalwar,RAJASTHAN,TRUE,303706,,India
4572,RSC,29.9475338,73.6212287,Approved,Keshrisinghpur,North,Keshrisinghpur,RAJASTHAN,TRUE,335027,,India
5302,RSC,26.8192,75.766,Approved,Sanganer,North,Jaipur,RAJASTHAN,TRUE,302029,,India
4444,RSC,26.024504,75.483826,Approved,Todaraisingh,North,Todaraisingh,RAJASTHAN,TRUE,304505,,India
5000,RSC,26.752995,75.818009,Approved,Vatika,North,Jaipur,RAJASTHAN,TRUE,303905,,India
9371,SC,28.51157727,77.0760356,Approved,DEL/UVH/LM1,North,Delhi NCR,DELHI,TRUE,122016,Udyog vihar Phase1,India
5545,RSC,28.831238,76.395561,Approved,Kalanour HR,North,Kalanour,HARYANA,TRUE,124113,,India
1207,RSC,21.27,71.9,Approved,Rawatsar,North,Rawatsar,RAJASTHAN,TRUE,335524,RSC/Rawatsar,India
115,SC,28.7486378,77.1145831,Approved,DEL/NDL,North,New Delhi,DELHI,TRUE,110042,DEL/NDL,India
39,SC,28.5902668,77.325671,Approved,DEL/EDL,North,Delhi NCR,DELHI,TRUE,201013,DEL/EDL,India
93,SC,28.590347,77.325618,Approved,NOIDA,North,Delhi NCR,DELHI,TRUE,201301,NDA,India
941,SC,28.57277778,77.24277778,Approved,DEL/LPN,North,New Delhi,DELHI,TRUE,110024,DEL/LPN,India
6150,SC,28.5058876,77.0215833,Approved,RVP/DLMBR,North,Gurugram,HARYANA,TRUE,122017,RVP/DLMBR,India
4903,SC,28.406291,76.979365,Approved,RVP/DLMNS,North,Manesar,HARYANA,TRUE,122004,RVP/DLMNS,India
822,SC,28.6174697,77.0261766,Approved,RVP/DWA,North,Delhi NCR,DELHI,TRUE,110078,RVP/DWA,India
295,SC,28.44741,77.020802,Approved,RVP/ISR,North,Delhi NCR,DELHI,TRUE,122001,RVP/ISR,India
296,SC,28.6591736,77.1490687,Approved,RVP/KMP,North,New Delhi,DELHI,TRUE,110015,RVP/KMP,India
1695,SC,28.403913,77.304911,Approved,RVP/FBD,North,Faridabad,HARYANA,TRUE,121005,RVP/FBD,India
